	doc_name	era	doc_word_count	new_split	keep_doc	split
22379	العصر-العباسي_أبو-هلال-العسكري_يا-عليما-في-ادعاء_001	العصر-العباسي	25	train	True	test
22400	العصر-العباسي_الخبز-أرزي_كيف-للعين-أن-ترى_001	العصر-العباسي	31	train	True	train
22411	العصر-العثماني_عبد-الغني-النابلسي_هو-المشكور-والشاكر_001	العصر-العثماني	33	train	True	train
22426	العصر-الاموي_ابن-الدمينة_أطعت-الآمريك-بقطع-حبلى_001	العصر-الاموي	35	train	True	train
22451	العصر-العباسي_ابن-الرومي_يقتر-عيسى-على-نفسه_001	العصر-العباسي	30	test	True	train
22475	العصر-العثماني_الورغي_يا-أهل-مصر-جادكم_001	العصر-العثماني	24	train	True	dev
22572	العصر-العباسي_ابو-نواس_من-كان-يجهل-ما-بي_001	العصر-العباسي	28	test	True	train
22578	المخضرمون_حسان-بن-ثابت_ما-نقمتم-من-ثياب-خلفة_001	المخضرمون	33	test	True	train
22614	العصر-العباسي_الحلاج_كل-حب-حشو-قلبي_001	العصر-العباسي	26	train	True	dev
22616	العصر-المملوكي_الشريف-العقيلي_ما-استطعم-القصد-مثل-بشري_001	العصر-المملوكي	32	train	True	train
22631	العصر-الاموي_ليلى-الأخليلية_معاوي-لم-أكد-آتيك-تهوي_001	العصر-الاموي	36	train	True	train
22662	العصر-العثماني_نيقولاوس-الصائغ_مولى-عطاياه-سمت-فوق-العلا_001	العصر-العثماني	36	train	True	train
22664	العصر-العباسي_الخبز-أرزي_يا-شادنا-بالله-قف_001	العصر-العباسي	28	dev	True	train
22676	العصر-العباسي_صاعد-البغدادي_يا-أيها-الحاجب-المعتلي_001	العصر-العباسي	24	test	True	test
22698	العصر-العباسي_المأمون_أخي-أنت-ومولاي_001	العصر-العباسي	28	dev	True	train
22702	العصر-العباسي_ابن-الرومي_أصبح-يعقوب-وتبجيله_001	العصر-العباسي	29	train	True	train
22736	العصر-المملوكي_الباخرزي_ما-نطفة-من-حب-مزن_001	العصر-المملوكي	31	train	True	train
22737	العصر-الاموي_عمر-بن-أبي-ربيعة_لقد-أرسلت-حولا-قلبا_001	العصر-الاموي	34	test	True	train
22771	العصر-العثماني_إبراهيم-الأكرمي_أيها-العصر-الذي_001	العصر-العثماني	28	train	True	dev
22773	العصر-الايوبي_المكزون-السنجاري_وجودي-فيك-مفقود_001	العصر-الايوبي	30	train	True	test
22779	العصر-الجاهلي_أبو-عفك_قد-عشت-حينا-وما-إن-أرى_001	العصر-الجاهلي	34	train	True	test
22816	العصر-العباسي_محمود-الوراق_المرء-دنيا-نفسه_001	العصر-العباسي	28	train	True	train
22822	العصر-المملوكي_ابن-الوردي_قد-عم-خالك-حسنا_001	العصر-المملوكي	28	train	True	train
22935	العصر-الاموي_عبيد-الله-بن-الرقيات_يا-لقوم-عادني-نكسي_001	العصر-الاموي	30	train	True	train
22992	العصر-الأندلسي_ظافر-الحداد_والنيل-مثل-عمامة_001	العصر-الأندلسي	31	train	True	train
22995	العصر-المملوكي_الشريف-العقيلي_سقنيها-مدامة_001	العصر-المملوكي	28	dev	True	train
22999	العصر-العباسي_الصاحب-بن-عباد_احفظ-السر-وارعه_001	العصر-العباسي	27	train	True	train
23002	العصر-الاموي_عويف-القوافي_وإنك-إذ-تغتال-عرضك-ظالما_001	العصر-الاموي	22	test	True	dev
23025	العصر-الجاهلي_عنترة-بن-شداد_خذوا-ما-أسأرت-منها-قداحي_001	العصر-الجاهلي	34	train	True	test
23032	العصر-العباسي_ابو-العتاهية_أنت-المقابل-والمدابر_001	العصر-العباسي	30	test	True	train
23039	العصر-العباسي_خالد-الكاتب_كل-المحبين-فيك-دوني_001	العصر-العباسي	31	train	True	train
23062	العصر-الأندلسي_ابن-حزم-الأندلسي_إذا-مزجت-الحق-بالباطل_001	العصر-الأندلسي	35	train	True	train
23076	المخضرمون_هند-بنت-عتبة_يا-عين-بكي-عتبه_001	المخضرمون	28	train	True	dev
23114	العصر-العباسي_محمود-الوراق_لم-أبك-من-خبث-خل_001	العصر-العباسي	28	test	True	train
23116	العصر-العباسي_أبو-نخيلة_تكحل-عينيك-عند-العشي_001	العصر-العباسي	31	train	True	train
23120	العصر-العثماني_عبد-الغني-النابلسي_قل-لقوم-غصبوا-أنفسهم_001	العصر-العثماني	37	train	True	train
23123	العصر-المملوكي_الشريف-العقيلي_يابن-الفطوسة-عندي_001	العصر-المملوكي	26	train	True	test
23143	العصر-الايوبي_سبط-ابن-التعاويذي_عذيري-من-أبي-بشر_001	العصر-الايوبي	30	train	True	test
23168	العصر-المملوكي_الشريف-العقيلي_قم-فاصطبح-قبل-يكبو_001	العصر-المملوكي	23	train	True	dev
23176	العصر-الايوبي_أسامة-بن-منقذ_احذر-من-الدنيا-ولا_001	العصر-الايوبي	30	train	True	test
23180	العصر-العثماني_الهبل_أتزعمني-لديك-أجل-خل_001	العصر-العثماني	35	train	True	train
23206	العصر-الاموي_حارثة-بن-بدر-الغداني_لهفي-عليك-للهفة-من-خائف_001	العصر-الاموي	34	train	True	train
23208	العصر-الايوبي_محيي-الدين-بن-عربي_عمل-الهمة-اعتلى_001	العصر-الايوبي	21	train	True	dev
23221	العصر-العباسي_أبو-بكر-الشبلي_على-بعدك-لا-يصبر_001	العصر-العباسي	29	test	True	train
23222	العصر-العباسي_كشاجم_فتنتني-بدلها_001	العصر-العباسي	24	train	True	test
23246	العصر-الايوبي_أبو-بكر-بن-مغاور_أنا-أنس-لقعود_001	العصر-الايوبي	32	dev	True	train
23263	العصر-العباسي_ابن-المعتز_أنعت-أمثالا-قذذت-قذا_001	العصر-العباسي	30	dev	True	train
23292	العصر-العباسي_ابو-العتاهية_عاد-لي-من-ذكرها-نصب_001	العصر-العباسي	31	test	True	train
23301	العصر-العباسي_خالد-الكاتب_أتأذن-لي-في-هواك_001	العصر-العباسي	27	train	True	train
23321	العصر-الاموي_الوليد-بن-يزيد_أم-سلام-أيثبي-عاشقا_001	العصر-الاموي	36	train	True	train
23324	العصر-العباسي_ابن-عبد-ربه_ألحاظ-عيني-تلتهي_001	العصر-العباسي	26	train	True	dev
23333	العصر-العباسي_أبو-نخيلة_كنا-أناسا-نرهب-الاملاكا_001	العصر-العباسي	30	train	True	train
23336	العصر-العباسي_السري-الرفاء_قامت-وغصن-البانة-المياس_001	العصر-العباسي	30	dev	True	train
23348	العصر-الاموي_عمر-بن-أبي-ربيعة_قل-لهند-وتربها_001	العصر-الاموي	27	dev	True	dev
23356	العصر-الايوبي_ابن-جبير-الشاطبي_الحمد-لله-على-نصره_001	العصر-الايوبي	34	train	True	train
23387	العصر-الأندلسي_ابن-الابار-الخولاني_يا-مفصح-الكف-واللسان_001	العصر-الأندلسي	30	train	True	dev
23391	العصر-الايوبي_محيي-الدين-بن-عربي_أهل-الهلال-لشهر-الصيام_001	العصر-الايوبي	33	test	True	train
23414	العصر-المملوكي_الشريف-العقيلي_يا-أيها-الخل-الذي_001	العصر-المملوكي	28	dev	True	train
23415	العصر-العباسي_ابن-المعتز_وغزال-مقرطق_001	العصر-العباسي	27	train	True	train
23451	العصر-العباسي_يحيى-بن-علي-المنجم_إذهب-فأنت-طليق-عرضك_001	العصر-العباسي	31	train	True	train
23455	العصر-الايوبي_ابن-جبير-الشاطبي_الدين-يشكو-بليه_001	العصر-الايوبي	22	train	True	train
23457	العصر-العباسي_ابن-الرومي_إذا-تعاصت-قينة-مرة_001	العصر-العباسي	29	train	True	train
23485	العصر-العباسي_خالد-الكاتب_أنا-لا-أمنع-الدموع_001	العصر-العباسي	28	train	True	train
23492	العصر-العباسي_البحتري_ألا-هل-يحسن-العيش_001	العصر-العباسي	27	train	True	train
23510	العصر-العباسي_كشاجم_ومثله-لي-المنى_001	العصر-العباسي	23	train	True	test
23522	العصر-العباسي_الأحنف-العكبري_رأوني-أبادر-مستعجلا_001	العصر-العباسي	30	train	True	train
23535	العصر-الاموي_شبيب-بن-البرصاء_يدل-علينا-الجار-آخر-قبله_001	العصر-الاموي	35	train	True	train
23559	العصر-الايوبي_الرصافي-البلنسي_يا-صاحبي-على-النوى-ولأنتما_001	العصر-الايوبي	34	train	True	train
23604	العصر-الاموي_الحكم-بن-عبدل-الأسدي_سميت-بشرا-ببشر-الندى_001	العصر-الاموي	28	dev	True	dev
23639	العصر-المملوكي_صفي-الدين-الحلي_فكم-صاحب-مذ-بدا-سخطه_001	العصر-المملوكي	31	test	True	train
23687	العصر-المملوكي_بهاء-الدين-زهير_كتبتها-من-آمد_001	العصر-المملوكي	30	train	True	train
23730	العصر-المملوكي_الشريف-العقيلي_قد-قلت-لما-جفاني_001	العصر-المملوكي	28	train	True	train
23743	العصر-العثماني_جرمانوس-فرحات_رأيت-منافقا-يحمي-خبيثا_001	العصر-العثماني	34	train	True	train
23768	العصر-العثماني_عبد-الغني-النابلسي_رب-موصول-هو-الناي-الذي_001	العصر-العثماني	37	train	True	train
23773	العصر-العباسي_خالد-الكاتب_ليس-لي-شافع-إليك_001	العصر-العباسي	27	dev	True	train
23776	العصر-العثماني_أبو-بحر-الخطي_توشحت-السماء-ببرد-غيم_001	العصر-العثماني	33	train	True	test
23814	العصر-المملوكي_بهاء-الدين-زهير_كلما-قلت-استرحنا_001	العصر-المملوكي	25	train	True	dev
23825	العصر-المملوكي_ابن-الزقاق_سرى-وهنا-وليلتنا_001	العصر-المملوكي	25	train	True	dev
23830	العصر-المملوكي_ابن-الوردي_قال-لها-الشيخ-واصليني_001	العصر-المملوكي	28	train	True	train
23883	العصر-العباسي_ابو-نواس_نحن-في-الفرقة-طرا_001	العصر-العباسي	26	train	True	dev
23903	العصر-العباسي_أبو-فراس-الحمداني_من-بحر-شعرك-أغترف_001	العصر-العباسي	27	train	True	train
23924	العصر-المملوكي_ابن-نباته-المصري_ماذا-على-ذي-الحسن-لو_001	العصر-المملوكي	27	train	True	test
23950	العصر-الاموي_الأقيشر-الأسدي_كفاني-المجوسي-مهر-الرباب_001	العصر-الاموي	33	dev	True	train
23962	العصر-العباسي_خالد-الكاتب_أنا-إلف-لمن-شكا_001	العصر-العباسي	28	train	True	train
23982	العصر-العباسي_كشاجم_واحربا-من-أوجه-ملاح_001	العصر-العباسي	26	train	True	dev
23990	العصر-الأندلسي_ابن-قلاقس_ولرب-خرق-جبته-بأضامر_001	العصر-الأندلسي	34	train	True	train
24016	العصر-العباسي_أبو-تمام_جمشتني-بحاجب_001	العصر-العباسي	22	train	True	test
24046	العصر-العثماني_الامير-منجك-باشا_إذا-رأيت-أناسا_001	العصر-العثماني	23	train	True	dev
24055	العصر-العباسي_أبو-فرعون-الساسي_رأيت-في-النوم-بختي_001	العصر-العباسي	27	test	True	dev
